caption,video_hd_url,video_preview_image_url,video_sd_url,watermarked_video_hd_url,watermarked_video_sd_url,start_date,end_date,title,text,page_like_count,post_url,cta_text,cta_type,days_since_start
,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/483915597_1177147724045728_7894886265700480355_n.?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IYIFSitjmbUQ7kNvwHKbfMq&_nc_oc=AdnEJKzqUW8bb0yNvYb5YbYfynIlU7brF24FxvC-QG2_Kg6Yy8IJEio94kE85VSxUQKV0b9AZdBkH1Y1o2vQIIox&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfKVjLZEZ9eUzhGSAXn_DsItDvpN5fdCwZTq66eo89WmBg&oe=68228A37,https://scontent.fcps4-1.fna.fbcdn.net/v/t39.35426-6/484324001_1314133493172347_2023355670757924941_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tJKtf5YUeugQ7kNvwEs32wv&_nc_oc=AdnVucJlmpStczlx4i-drvLOpiy38LlBwb-MVigTZI9vEQf-KUOzLHDwmFhV2eb1sKWtD6hHeyLyoJM5HWWXrBIZ&_nc_zt=14&_nc_ht=scontent.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfLgFKBa0L1m4eK-B5dBKSsN_eSVmQuQ99SVJ1ZnqA0Zdw&oe=682277CC,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/481065476_1350864262736747_6695994784014832354_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vj9BKp7zgzoQ7kNvwE82iGP&_nc_oc=Adl8PZ6-qkEEtbsy0_xQtSLlycb8qr9IlRzyniiXJ33Pldy-ra7x3ZApD7T8VghzYQXCThpPQgR6hBZujATud9gX&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfLXZ_1yPgqdo9lM3LqpNedC9zWASSFokpfzuuJd3vGToQ&oe=6822A6E0,,,2025-03-13 07:00:00,2025-05-08 07:00:00,,"🔥 World-Class Brands, এখন একদম হাতের নাগালে!
Visit: www.retroostore.com",19229,,Like Page,LIKE_PAGE,56
,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/483560909_636541855645267_8781440967538309884_n.?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MR29lH8bxH4Q7kNvwHoYFY-&_nc_oc=AdkWudtBQWP0GFeRfOf5qHOACcIsIK_c6z4UxXpY0Qq9ynDNeG6HwhdkBCtsDMVdkYYaRZkjZrR5kWn2d4NVT2bD&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfJGI4k0wcT9WjHd_q4YAdtMTbHJWo2tmCXiotxFtCXOgg&oe=682279B2,https://scontent.fcps4-1.fna.fbcdn.net/v/t39.35426-6/484098316_708461391503435_6389876492315246704_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=E62iGUh-vDkQ7kNvwElkS7a&_nc_oc=AdlM7CbAmsjaHIuZB7luI3bRt6PbI8GC6Q_xIqXYqB4ylKKWRXweLNuU588p5q9RZFVcM9N5OEogXtX329EbmC0M&_nc_zt=14&_nc_ht=scontent.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfKvOdmf_Cjh4ANdXqhO7zVQItyIhkv9J5zKo_SvFEOmqQ&oe=6822A814,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/453961396_892614462700144_1240596204361825170_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XSpoj_aNAqAQ7kNvwFuqcNM&_nc_oc=Adkcc6JQEgCADVJaMBihEOSaczwzay3zN8FPOJGWNFJj6UMVx8LRNUrq0E4PEPiBq2u768TUEgBO8-lnTyHQjPMA&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfLLfpFFrVUdLnABgkDweQAh4KQbPknkaZOJhJ0zK9Bmfw&oe=6822A77D,,,2025-03-13 07:00:00,2025-05-07 07:00:00,5 કોલર ટી-શર્ટ @599/- 👕,"પેક ઓફ 5 કોલર ટી-શર્ટ પોકેટ સાથે @599/- માત્ર! 👕💼 મિસ ન કરશો, આજે જ ખરીદી કરો! 🛒✨",5641,,Call now,CALL_NOW,55
,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/483236842_1158156975463270_2815714922509156325_n.?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=exHzwU1tVXIQ7kNvwFB1Pi3&_nc_oc=AdnM01dTTzHurKlM2WpgLB32XEQJSZ9japbykIwtquHFl-R1ZOa1sSInb6BfSbnuQ2Lrm84lzibsck-f8S8K4-T8&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfLdQa8_slJ5F_O9HiAhI-VWDNs4FFRFL6OHA_YBejQB3A&oe=68227B6C,https://scontent.fcps4-1.fna.fbcdn.net/v/t39.35426-6/482352555_534954286304092_9085092083588627895_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=c76DmBnlv7QQ7kNvwEcFZ0s&_nc_oc=AdnxlTsxDITRIUka2SksATM_Lm0Qj2ljK2d_hmvTQQrw6umEf5Xtxw3XAWhdU_JPkermnji05EE6lKD4Xjyg0zWr&_nc_zt=14&_nc_ht=scontent.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfLEAufR6YTI9Ux2M56-GNe9XuUhULxRD502iPwMQIHOtA&oe=68228CBF,https://video.fcps4-1.fna.fbcdn.net/v/t42.1790-2/483113009_683695947321390_1488403280138150510_n.mp4?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NQ_XMAWq1HYQ7kNvwGQy107&_nc_oc=AdkzBlUGZo9dz-yp_TG0NaguLEWUctw8J_qM_6rTtFXQGc4fnHVTf9VtsL-yYIeIaWT4CEmEE9VbOldZTNVkwg52&_nc_zt=28&_nc_ht=video.fcps4-1.fna&_nc_gid=4r62TH8G5gvDJ5HobdrSiw&oh=00_AfK79mQnsPuXKCQMXucoLuuQYPqOgRQJC1vVBk-vU6Q3Nw&oe=6822893E,,,2025-03-12 07:00:00,2025-05-07 07:00:00,,"🕌 𝐄𝐢𝐝 𝐌𝐮𝐛𝐚𝐫𝐚𝐤! 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐢𝐧 𝐒𝐭𝐲𝐥𝐞! 🎊
Get your hands on the trendiest western wear from top brands like U.S. Polo, Arrow, Turtle & more

Welcome to Brandmates – your one-stop shop for premium branded men’s wear! From casual to formal, find the best styles from top brands like Arrow, U.S. Polo Assn., Killer X,  Jack & Jones, Levi's, Turtle, Park Avenue, Parx, etc.

✅ Stylish Shirts, Trousers & Jackets
✅ Perfect for Your Festive Look

🎁 Grab Your Eid Outfit Before Stock Runs Out!

📍 Store Address:
📌 𝐒.𝐌 𝐏𝐚𝐥𝐥𝐲, 𝐍𝐇-𝟑𝟒, 𝐎𝐩𝐩. 𝐏𝐚𝐥𝐥𝐲𝐬𝐡𝐫𝐞𝐞 𝐏𝐥𝐚𝐲𝐠𝐫𝐨𝐮𝐧𝐝, 𝐌𝐚𝐥𝐝𝐚, 𝐖𝐁 𝟕𝟑𝟐𝟏𝟎𝟏",8676,,Like Page,LIKE_PAGE,56
www.beyoung.in,https://video-atl3-2.xx.fbcdn.net/v/t42.1790-2/483604298_1888787361861546_1048507561606142904_n.?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=euSH8mPAKMIQ7kNvwEPFaFH&_nc_oc=AdncD6Gy_LYlaPmX9BCyv361H_asJC20Ikvxqw90vZtw0NM5Kc8Igoz4UHkPHcBqnqw&_nc_zt=28&_nc_ht=video-atl3-2.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfLpRpYy75OFNSD5mBgaJQ4H6cNC3pMUyEPUOfmojvf-Ew&oe=6822A461,https://scontent-atl3-1.xx.fbcdn.net/v/t39.35426-6/482810008_1207017247690980_2036759902353953373_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uNXUeJLIIB4Q7kNvwEQaXY-&_nc_oc=AdlIW0bZqLf_mmcbiDti4kttMGml79XZurxz77T1hYl6EqqT8ecCr__u4HabrC75yOo&_nc_zt=14&_nc_ht=scontent-atl3-1.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfKWfiawMN2zcBun0dyev4WQ_S9xc2ZL0jg4RRzWa-vgMA&oe=682284B9,https://video-atl3-1.xx.fbcdn.net/v/t42.1790-2/483457662_507078918863624_2284033235101061242_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LWXqgysiPS8Q7kNvwGXsD93&_nc_oc=AdmW6y6ZmwTroFo9CpHZmDt8B4eE3nl_v3vdVuFMt4jEJ_PnZKCmHcM7PBeSH2IeBaI&_nc_zt=28&_nc_ht=video-atl3-1.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfKGSxMUvTpR6YVa9ziX0KU9LZoWRj9Bxi5ykgGJL9VYMg&oe=68229CEB,,,2025-03-10 07:00:00,2025-05-07 07:00:00,🎯 The Perfect Polo at the Perfect Price!,"Last chance to grab this drop! Super breathable, lightweight polo t-shirts in all sizes. Limited stock—secure yours now!",65464,https://www.beyoung.in/polo-t-shirts?utm_source=SMM_PAID_BO_sPOLO_NC_IB_AS02_AD6_SJ6_Conv_10-03-2025,Shop now,SHOP_NOW,58
maxzoneclothing.com,https://video-atl3-1.xx.fbcdn.net/v/t42.1790-2/483327905_1779757172867303_6323366958561090228_n.?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=O7YWpyALBBwQ7kNvwGpF5FJ&_nc_oc=AdkaLHb3zK7FTRY9Sehm5vWMUOdKzaY5dCSoTesdhFoxwIOPeCUQofd3-S8kdxf3ro0&_nc_zt=28&_nc_ht=video-atl3-1.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfKFG2mwa-DFfWSwU-pEsTFPGmeiqQeeCiKlskGoZXDzKQ&oe=68228727,https://scontent-atl3-2.xx.fbcdn.net/v/t39.35426-6/481971095_1337984887624517_5622850320965744701_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iW-u74HuG0YQ7kNvwHNES9V&_nc_oc=AdkUCX1hZvzC-UMFynmsfyvp7Mn-wxjHyeLGhGhHXYYN8V6PHdUs3LkpE3L-euT3Rqs&_nc_zt=14&_nc_ht=scontent-atl3-2.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfIpM4fY1fvLpJAmgPG6ONcxcSs7fEhpNYiv5ZtDnswOWg&oe=68228360,https://video-atl3-2.xx.fbcdn.net/v/t42.1790-2/471809810_1121548319378842_6984632446497776754_n.mp4?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WMN4JdhzzpQQ7kNvwHSLuG1&_nc_oc=Adn9rnX1RbNg9HIw3NnLSFejqauTsVF9Bk5P1BvwYHt-rDyLGYd-KGUFB4miBL551nw&_nc_zt=28&_nc_ht=video-atl3-2.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfJJ7tLPV1jIetgxDzpu7dYSTjJ3E4oRkN9QVwKE7WtNPg&oe=68227DB7,,,2025-03-08 08:00:00,2025-05-07 07:00:00,,"Aesthetically fine old money polos 

Price :  1199/- 
Fabric : British knit 
Maxzoneclothing.com 

#maxzone #maxzoneclothing #productreview #mansfashion #tshirtbrand",126587,https://maxzoneclothing.com/collections/old-money-polo,Shop now,SHOP_NOW,59
pitshirts.in,https://video-atl3-2.xx.fbcdn.net/v/t42.1790-2/455807962_1232588814847180_5534058241383132190_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dFaJzfPjPIwQ7kNvwGZ9UHI&_nc_oc=AdmOWPxwORELyq8Qyzyn0fxJj8nxOU7gxnsBcUtyvKk2AithbC8sXWeUpWF6eOL1xJs&_nc_zt=28&_nc_ht=video-atl3-2.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfJmiFqF_8qsliZN5_96szZ3evYvNEuIym1qmrT0avMweg&oe=68228A66,https://scontent-atl3-2.xx.fbcdn.net/v/t39.35426-6/455783774_1021712352770497_9032293830331965108_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rhQCLsy8UTQQ7kNvwFUb7my&_nc_oc=AdmkCwM1qdf7eaoK_I50EsEfR-cWCkZ8T_hrE60Dj1vzFPGC6lJYW7aXlcs9KCBFPdE&_nc_zt=14&_nc_ht=scontent-atl3-2.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfLyYap-Z7JgSUhsVjbL1kcI41JaELj7ltAR6HGvOTtNRg&oe=68229C08,https://video-atl3-1.xx.fbcdn.net/v/t42.1790-2/439095098_1563816834162915_1605754737248636233_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MH1L6j56uqsQ7kNvwHBM_XF&_nc_oc=AdlF7HRzpWuN2QHKPNDYf87be2Wra75bBasjcbUyj9lECqTGiFWiQ_AiktG2EALWw5A&_nc_zt=28&_nc_ht=video-atl3-1.xx&_nc_gid=8KBHTy_uTjiiD8LRJF6TWg&oh=00_AfJ4w9LMrCXurcel-krtMdqHlFArlBQVtPJyWwJg5TcB_Q&oe=68229419,,,2025-03-05 08:00:00,2025-05-08 07:00:00,Pure Cotton Polo T Shirts with Pocket from Rs 350,Pure Cotton Polo Pocket Tshirt,10809,https://pitshirts.in/,Shop now,SHOP_NOW,63
play.google.com,https://video-dfw5-2.xx.fbcdn.net/v/t42.1790-2/481818487_1136445757806361_2264537923635847616_n.?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=1tf5dv1oRdYQ7kNvwHie8pY&_nc_oc=Adl4dgYppWD1AoIpjdqFN8xGxEj3kHamQi8NjZVIcEzu8uEElTyoJaxRfZNqLmPSdK8&_nc_zt=28&_nc_ht=video-dfw5-2.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfIb9jWDYS9IkvwJboxhj4dBlnBvWeF4qCjn6VnbhpnBoQ&oe=682278F2,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.35426-6/482068962_1181934613362938_6790001125509618293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OQwYJkcGjeIQ7kNvwE_2Sph&_nc_oc=Adl6EFmfBlrI4LTKdTC_Jrwn_yMp79aVnMtNFbNV8n-0d-cFzPY8Tm-hZZF49spQ0TI&_nc_zt=14&_nc_ht=scontent-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfLey6IbRdzbdF27Um8J97ag0sN7HGsMl6yt51-crW3u2Q&oe=68228AA9,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwGTql1x&_nc_oc=AdmQoMzNDF-GjSpmGTITulQjBLEiWimLgxlMAPd0mHCF0c8J3x3BN0Y8qbrFtGbe1fE&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKRPbohHb_Xl2E9X35E4dBnLqnDDQlQin2AtPDK0E5XWQ&oe=68227A02,,,2025-03-02 08:00:00,2025-05-07 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Shop now,SHOP_NOW,65
play.google.com,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/482119453_666910589333277_6223751606320061620_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=EXCAzbxQpmoQ7kNvwHPsVZ2&_nc_oc=Adlqqk_kCMfJ4H-dg2P8bO_h5EYhlknqnHnQJ0bQdMwMp7WT1AcG8i8UaUMZ2lYwwtc&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKfkX0bNtGN7iKn5dme7MpwNlNGlx-gmd1LjeTb-Z5_QA&oe=68228DB5,https://scontent-dfw5-3.xx.fbcdn.net/v/t39.35426-6/480978564_621896237108184_2239099876295557378_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OkimHfMQzPYQ7kNvwFcSG_4&_nc_oc=AdkCd_T-ZFo34zqPYbesOf3LYpnrv3UWg1ssqlriJzfZCLS8vqSW02HzeB3VSi4zSIM&_nc_zt=14&_nc_ht=scontent-dfw5-3.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKsqxjlYQ1TLPtS5tN13QP2dMX5es-9AVHSolRSYF7nNw&oe=68228086,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwGTql1x&_nc_oc=AdmQoMzNDF-GjSpmGTITulQjBLEiWimLgxlMAPd0mHCF0c8J3x3BN0Y8qbrFtGbe1fE&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKRPbohHb_Xl2E9X35E4dBnLqnDDQlQin2AtPDK0E5XWQ&oe=68227A02,,,2025-03-02 08:00:00,2025-05-07 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Shop now,SHOP_NOW,65
,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/482147695_922397083308741_1099477030036578800_n.?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=i9gga6uJdKoQ7kNvwHxxbCa&_nc_oc=AdkxQIc6f47ggqFLjhI3ExMq1gca5EE5UefCrRtA1rfoA8xRsI6htK58CF9pZpR1ZX8&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKl5JB0Sgp5jtAOpW7C-ATPF-14HLgG-_FYlZDNq1liaQ&oe=68228A24,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.35426-6/481220097_1847145156100726_4574635562046383689_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YCk5Udm0RmgQ7kNvwG3NP_T&_nc_oc=AdmXnWI9AJ1a-X82t7lbyfBMt6yi0g7mKbkdG53t-NuYJ_tQdLucRFFYP6a0FYd-95w&_nc_zt=14&_nc_ht=scontent-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfITZwYWNu5VOggC-xNVh3LSKKZCBP9RPgNnzOH-tRDvAw&oe=68228F51,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/481707634_525972553861355_6646335381637467791_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WaIvxbfd70IQ7kNvwESolnK&_nc_oc=Adn2k6IdGH-kCboNNUMPyMoenoFyb6RDcqLd36Voq7UBr9HgVzeWx4TLq5Q3X9bEDGo&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfLH2Nf1avhtD62771ivS6kS7FPA4n-5tLVt5lsFZSaUxg&oe=68228B7B,,,2025-03-01 08:00:00,2025-05-07 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Beyoung now in Kota! ✨ Your Only Style Destination
🛍️ Pyjamas, Polo Tees, Boxers, Shirts & More at Special Prices!",65464,,,,66
,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/482119104_1170947727800430_2553229828677276129_n.?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sw4BtLF0EFwQ7kNvwGMyibS&_nc_oc=Adle7GID2ezR9Acoe3Zh5qbcJmzqEtjMIJdxp2sveN05qaCXdsEXs7WihrDF2C95jp8&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfIhQIg4-vJX0GDUKECGX0Cwwc8Q452eQIGWhsOa-W8r_w&oe=682293AF,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.35426-6/480836937_650528350768098_1029370032004936268_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tA5uXAzHBdsQ7kNvwEi2cfW&_nc_oc=AdngH1sq5eQbfs7XFFmrzkVxWz9Ddorb1evWWI3m-wj4sh-5RhHiitViR2VWbqQxjZs&_nc_zt=14&_nc_ht=scontent-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfIe1VixFI6i8BED2HyqxUVmz0YyQV1pcWYlUqMkJNrFpQ&oe=6822962A,https://video-dfw5-1.xx.fbcdn.net/v/t42.1790-2/481223250_637638648638734_6824281373170841175_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=-7sFJfXlLrIQ7kNvwGgepwm&_nc_oc=Adkl1QF-XCYB5tGXQEEBYNkbS4KGygUIqbOoCQcl2mSmcCKIP92xIPkAKd-DI5tiwfA&_nc_zt=28&_nc_ht=video-dfw5-1.xx&_nc_gid=K-50WTNVIdbkgEcWOMQBtg&oh=00_AfKZGGM7sDuSZ3T5TAGbbOSYCX2OLuUKl4xIGrNPocKxIg&oe=6822926E,,,2025-03-01 08:00:00,2025-05-07 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Beyoung now in Kota! ✨ Your Only Style Destination
🛍️ Pyjamas, Polo Tees, Boxers, Shirts & More at Special Prices!",65464,,,,66
,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481920000_9413469492065342_425976636145201017_n.?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5dxn3qbFYVkQ7kNvwG1STWV&_nc_oc=AdmJYWPO7HX3ORUnwmuKD_vWHWNmMieqEaTQfrdLr5YzRHuFoaa8fLToN0iZ0UIi1b0&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJBt4wkwOgWL-PhYqFdf1i7aC5LjKfJ6ofqEKNKJXUE1Q&oe=6822A89E,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481276779_3785781751734181_4745070047948435443_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TMEUrdsdQYIQ7kNvwGhB_qq&_nc_oc=AdkXadw68ORDoEWJATCN51qjWI2Xqp_X-6OaXqWiuRqqgTbEGI46LFAaQDdIjYj-Rlo&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLCu7jGnTt7QL43hYEDKiTse6G7dq_DbhNZClBd3oH_yA&oe=6822AC2B,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481474167_622572260414867_6915700988300261326_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8-WqtwFQ9HUQ7kNvwGkOra-&_nc_oc=Adm0uZFu5hY2ysrUg2f9pJ1C1FQKoYuvVK5KxuttlkHtpzaEYt-9z4nUQEuw0hSoyl4&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJ7pzXLzTL9WDEIc-dvqRcd7UwHIbm638k1CY0Pl2k-4g&oe=6822A061,,,2025-03-01 08:00:00,2025-05-08 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Beyoung now in Kota! ✨ Your Only Style Destination
🛍️ Pyjamas, Polo Tees, Boxers, Shirts & More at Special Prices!",65464,,,,67
,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481764647_594499336909766_2961820483924795808_n.?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Xt0a32lyqyYQ7kNvwH_FJIS&_nc_oc=AdmtjOjYZp0Tmuu5KOAUpbIAphJsbFHWaWJ3h0OookvgxKXwEpWSvyJ_Oe6iiPvzoPM&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLaYbzqbEOqj1AcrCxkqURZ8FxYAR0cvsYp-7yc3a3Ung&oe=68227744,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481268085_1333912000979061_7643159387575501385_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JF2MXYv2930Q7kNvwFDL3zB&_nc_oc=AdkCEQbvycSUT-9h-DHc0Mcc5aa6MBkphuX574MSKQEWh3dDqXJ8v_icCF85i52t_NA&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIsr7upI-sTS-1hfxrrg2-sUwOx-2ApTTT10cx26vFipQ&oe=6822AD3D,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481707634_525972553861355_6646335381637467791_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WaIvxbfd70IQ7kNvwF_xmpf&_nc_oc=Adn_IRqrwQp0w7o86IvDc2UIZT7IRqa1ED1n7OU1SVaUv1IRFCTnLD_Pm3Vom-oGWsQ&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfKbpV_9HXKd1DF8h0qiVLiGgNf1bpTfAKhQpV4_KAEZNQ&oe=68228B7B,,,2025-03-01 08:00:00,2025-05-08 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Beyoung now in Kota! ✨ Your Only Style Destination
🛍️ Pyjamas, Polo Tees, Boxers, Shirts & More at Special Prices!",65464,,,,67
